Username,Make & Model,Battery Capacity (kWh),Claimed Range (km),Driving Style,Terrain,Speed Mode,Tyre Pressure,Actual Range (km),Season,Load,Battery SOC (%)
user5,MG ZS EV,44.5,419,Eco,Mixed,Sport,Under,31.129102200000005,Spring,Moderate,10
user5,MG ZS EV,44.5,419,Eco,Mixed,Sport,Under,46.69365330000001,Spring,Moderate,15
user5,MG ZS EV,44.5,419,Eco,Mixed,Sport,Under,62.25820440000001,Spring,Moderate,20
user5,MG ZS EV,44.5,419,Eco,Mixed,Sport,Under,77.82275550000001,Spring,Moderate,25
user5,MG ZS EV,44.5,419,Eco,Mixed,Sport,Under,93.38730660000002,Spring,Moderate,30
user5,MG ZS EV,44.5,419,Eco,Mixed,Sport,Under,108.95185770000002,Spring,Moderate,35
user5,MG ZS EV,44.5,419,Eco,Mixed,Sport,Under,124.51640880000002,Spring,Moderate,40
user5,MG ZS EV,44.5,419,Eco,Mixed,Sport,Under,140.08095990000004,Spring,Moderate,45
user5,MG ZS EV,44.5,419,Eco,Mixed,Sport,Under,155.64551100000003,Spring,Moderate,50
user5,MG ZS EV,44.5,419,Eco,Mixed,Sport,Under,171.21006210000004,Spring,Moderate,55
user5,MG ZS EV,44.5,419,Eco,Mixed,Sport,Under,186.77461320000003,Spring,Moderate,60
user5,MG ZS EV,44.5,419,Eco,Mixed,Sport,Under,202.33916430000005,Spring,Moderate,65
user5,MG ZS EV,44.5,419,Eco,Mixed,Sport,Under,217.90371540000004,Spring,Moderate,70
user5,MG ZS EV,44.5,419,Eco,Mixed,Sport,Under,233.46826650000003,Spring,Moderate,75
user5,MG ZS EV,44.5,419,Eco,Mixed,Sport,Under,249.03281760000004,Spring,Moderate,80
user5,MG ZS EV,44.5,419,Eco,Mixed,Sport,Under,264.59736870000006,Spring,Moderate,85
user5,MG ZS EV,44.5,419,Eco,Mixed,Sport,Under,280.1619198000001,Spring,Moderate,90
user5,MG ZS EV,44.5,419,Eco,Mixed,Sport,Under,295.72647090000004,Spring,Moderate,95
user5,MG ZS EV,44.5,419,Eco,Mixed,Sport,Under,311.29102200000005,Spring,Moderate,100
user5,MG ZS EV,44.5,419,Eco,Mixed,Sport,Under,14.745364200000004,Spring,Heavy,5
user5,MG ZS EV,44.5,419,Eco,Mixed,Sport,Under,29.49072840000001,Spring,Heavy,10
user5,MG ZS EV,44.5,419,Eco,Mixed,Sport,Under,44.236092600000006,Spring,Heavy,15
user5,MG ZS EV,44.5,419,Eco,Mixed,Sport,Under,58.98145680000002,Spring,Heavy,20
user5,MG ZS EV,44.5,419,Eco,Mixed,Sport,Under,73.72682100000002,Spring,Heavy,25
user5,MG ZS EV,44.5,419,Eco,Mixed,Sport,Under,88.47218520000001,Spring,Heavy,30
user5,MG ZS EV,44.5,419,Eco,Mixed,Sport,Under,103.21754940000001,Spring,Heavy,35
user5,MG ZS EV,44.5,419,Eco,Mixed,Sport,Under,117.96291360000004,Spring,Heavy,40
user5,MG ZS EV,44.5,419,Eco,Mixed,Sport,Under,132.70827780000002,Spring,Heavy,45
user5,MG ZS EV,44.5,419,Eco,Mixed,Sport,Under,147.45364200000003,Spring,Heavy,50
user5,MG ZS EV,44.5,419,Eco,Mixed,Sport,Under,162.19900620000004,Spring,Heavy,55
user5,MG ZS EV,44.5,419,Eco,Mixed,Sport,Under,176.94437040000003,Spring,Heavy,60
user5,MG ZS EV,44.5,419,Eco,Mixed,Sport,Under,191.68973460000004,Spring,Heavy,65
user5,MG ZS EV,44.5,419,Eco,Mixed,Sport,Under,206.43509880000002,Spring,Heavy,70
user5,MG ZS EV,44.5,419,Eco,Mixed,Sport,Under,221.18046300000003,Spring,Heavy,75
user5,MG ZS EV,44.5,419,Eco,Mixed,Sport,Under,235.92582720000007,Spring,Heavy,80
user5,MG ZS EV,44.5,419,Eco,Mixed,Sport,Under,250.67119140000005,Spring,Heavy,85
user5,MG ZS EV,44.5,419,Eco,Mixed,Sport,Under,265.41655560000004,Spring,Heavy,90
user5,MG ZS EV,44.5,419,Eco,Mixed,Sport,Under,280.1619198,Spring,Heavy,95
user5,MG ZS EV,44.5,419,Eco,Mixed,Sport,Under,294.90728400000006,Spring,Heavy,100
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,14.572800000000004,Summer,Light,5
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,29.14560000000001,Summer,Light,10
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,43.71840000000001,Summer,Light,15
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,58.29120000000002,Summer,Light,20
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,72.86400000000002,Summer,Light,25
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,87.43680000000002,Summer,Light,30
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,102.00960000000002,Summer,Light,35
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,116.58240000000004,Summer,Light,40
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,131.15520000000004,Summer,Light,45
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,145.72800000000004,Summer,Light,50
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,160.30080000000007,Summer,Light,55
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,174.87360000000004,Summer,Light,60
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,189.44640000000007,Summer,Light,65
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,204.01920000000004,Summer,Light,70
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,218.59200000000004,Summer,Light,75
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,233.16480000000007,Summer,Light,80
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,247.73760000000004,Summer,Light,85
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,262.3104000000001,Summer,Light,90
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,276.88320000000004,Summer,Light,95
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,291.4560000000001,Summer,Light,100
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,13.844160000000002,Summer,Moderate,5
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,27.688320000000004,Summer,Moderate,10
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,41.53248000000001,Summer,Moderate,15
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,55.37664000000001,Summer,Moderate,20
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,69.22080000000001,Summer,Moderate,25
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,83.06496000000001,Summer,Moderate,30
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,96.90912000000002,Summer,Moderate,35
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,110.75328000000002,Summer,Moderate,40
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,124.59744000000002,Summer,Moderate,45
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,138.44160000000002,Summer,Moderate,50
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,152.28576000000004,Summer,Moderate,55
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,166.12992000000003,Summer,Moderate,60
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,179.97408000000004,Summer,Moderate,65
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,193.81824000000003,Summer,Moderate,70
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,207.66240000000005,Summer,Moderate,75
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,221.50656000000004,Summer,Moderate,80
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,235.35072000000002,Summer,Moderate,85
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,249.19488000000004,Summer,Moderate,90
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,263.03904000000006,Summer,Moderate,95
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,276.88320000000004,Summer,Moderate,100
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,13.115520000000002,Summer,Heavy,5
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,26.231040000000004,Summer,Heavy,10
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,39.346560000000004,Summer,Heavy,15
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,52.46208000000001,Summer,Heavy,20
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,65.5776,Summer,Heavy,25
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,78.69312000000001,Summer,Heavy,30
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,91.80864,Summer,Heavy,35
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,104.92416000000001,Summer,Heavy,40
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,118.03968,Summer,Heavy,45
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,131.1552,Summer,Heavy,50
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,144.27072,Summer,Heavy,55
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,157.38624000000002,Summer,Heavy,60
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,170.50176000000002,Summer,Heavy,65
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,183.61728,Summer,Heavy,70
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,196.7328,Summer,Heavy,75
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,209.84832000000003,Summer,Heavy,80
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,222.96384,Summer,Heavy,85
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,236.07936,Summer,Heavy,90
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,249.19488,Summer,Heavy,95
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,262.3104,Summer,Heavy,100
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Under,13.844160000000002,Summer,Light,5
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Under,27.688320000000004,Summer,Light,10
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Under,41.53248000000001,Summer,Light,15
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Under,55.37664000000001,Summer,Light,20
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Under,69.22080000000001,Summer,Light,25
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Under,83.06496000000001,Summer,Light,30
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Under,96.90912000000002,Summer,Light,35
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Under,110.75328000000002,Summer,Light,40
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Under,124.59744000000002,Summer,Light,45
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Under,138.44160000000002,Summer,Light,50
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Under,152.28576000000004,Summer,Light,55
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Under,166.12992000000003,Summer,Light,60
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Under,179.97408000000004,Summer,Light,65
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Under,193.81824000000003,Summer,Light,70
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Under,207.66240000000005,Summer,Light,75
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Under,221.50656000000004,Summer,Light,80
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Under,235.35072000000002,Summer,Light,85
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Under,249.19488000000004,Summer,Light,90
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Under,263.03904000000006,Summer,Light,95
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Under,276.88320000000004,Summer,Light,100
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Under,13.151952000000003,Summer,Moderate,5
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Under,26.303904000000006,Summer,Moderate,10
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Under,39.455856000000004,Summer,Moderate,15
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Under,52.60780800000001,Summer,Moderate,20
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Under,65.75976000000001,Summer,Moderate,25
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Under,78.91171200000001,Summer,Moderate,30
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Under,92.06366400000002,Summer,Moderate,35
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Under,105.21561600000003,Summer,Moderate,40
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Under,118.36756800000003,Summer,Moderate,45
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Under,131.51952000000003,Summer,Moderate,50
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Under,144.67147200000005,Summer,Moderate,55
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Under,157.82342400000002,Summer,Moderate,60
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Under,170.97537600000004,Summer,Moderate,65
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Under,184.12732800000003,Summer,Moderate,70
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Under,197.27928000000003,Summer,Moderate,75
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Under,210.43123200000005,Summer,Moderate,80
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Under,223.58318400000005,Summer,Moderate,85
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Under,236.73513600000007,Summer,Moderate,90
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Under,249.88708800000003,Summer,Moderate,95
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Under,263.03904000000006,Summer,Moderate,100
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Under,12.459744,Summer,Heavy,5
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Under,24.919488,Summer,Heavy,10
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Under,37.379232,Summer,Heavy,15
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Under,49.838976,Summer,Heavy,20
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Under,62.29872,Summer,Heavy,25
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Under,74.758464,Summer,Heavy,30
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Under,87.218208,Summer,Heavy,35
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Under,99.677952,Summer,Heavy,40
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Under,112.137696,Summer,Heavy,45
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Under,124.59744,Summer,Heavy,50
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Under,137.057184,Summer,Heavy,55
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Under,149.516928,Summer,Heavy,60
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Under,161.976672,Summer,Heavy,65
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Under,174.436416,Summer,Heavy,70
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Under,186.89616,Summer,Heavy,75
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Under,199.355904,Summer,Heavy,80
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Under,211.815648,Summer,Heavy,85
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Under,224.275392,Summer,Heavy,90
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Under,236.735136,Summer,Heavy,95
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Under,249.19488,Summer,Heavy,100
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,15.048000000000002,Winter,Light,5
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,30.096000000000004,Winter,Light,10
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,45.144000000000005,Winter,Light,15
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,60.19200000000001,Winter,Light,20
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,75.24000000000001,Winter,Light,25
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,90.28800000000001,Winter,Light,30
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,105.33600000000001,Winter,Light,35
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,120.38400000000001,Winter,Light,40
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,135.43200000000002,Winter,Light,45
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,150.48000000000002,Winter,Light,50
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,165.52800000000002,Winter,Light,55
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,180.57600000000002,Winter,Light,60
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,195.62400000000002,Winter,Light,65
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,210.67200000000003,Winter,Light,70
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,225.72000000000003,Winter,Light,75
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,240.76800000000003,Winter,Light,80
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,255.81600000000003,Winter,Light,85
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,270.86400000000003,Winter,Light,90
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,285.91200000000003,Winter,Light,95
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,300.96000000000004,Winter,Light,100
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,14.295600000000006,Winter,Moderate,5
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,28.59120000000001,Winter,Moderate,10
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,42.886800000000015,Winter,Moderate,15
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,57.18240000000002,Winter,Moderate,20
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,71.47800000000002,Winter,Moderate,25
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,85.77360000000003,Winter,Moderate,30
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,100.06920000000002,Winter,Moderate,35
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,114.36480000000005,Winter,Moderate,40
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,128.66040000000004,Winter,Moderate,45
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,142.95600000000005,Winter,Moderate,50
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,157.25160000000005,Winter,Moderate,55
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,171.54720000000006,Winter,Moderate,60
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,185.84280000000007,Winter,Moderate,65
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,200.13840000000005,Winter,Moderate,70
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,214.43400000000008,Winter,Moderate,75
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,228.7296000000001,Winter,Moderate,80
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,243.02520000000007,Winter,Moderate,85
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,257.3208000000001,Winter,Moderate,90
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,271.61640000000006,Winter,Moderate,95
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,285.9120000000001,Winter,Moderate,100
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,13.543200000000002,Winter,Heavy,5
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,27.086400000000005,Winter,Heavy,10
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,40.6296,Winter,Heavy,15
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,54.17280000000001,Winter,Heavy,20
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,67.71600000000001,Winter,Heavy,25
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,81.2592,Winter,Heavy,30
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,94.8024,Winter,Heavy,35
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,108.34560000000002,Winter,Heavy,40
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,121.88880000000002,Winter,Heavy,45
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,135.43200000000002,Winter,Heavy,50
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,148.97520000000003,Winter,Heavy,55
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,162.5184,Winter,Heavy,60
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,176.06160000000003,Winter,Heavy,65
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,189.6048,Winter,Heavy,70
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,203.14800000000002,Winter,Heavy,75
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,216.69120000000004,Winter,Heavy,80
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,230.23440000000002,Winter,Heavy,85
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,243.77760000000004,Winter,Heavy,90
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,257.3208,Winter,Heavy,95
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Normal,270.86400000000003,Winter,Heavy,100
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Under,14.295600000000002,Winter,Light,5
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Under,28.591200000000004,Winter,Light,10
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Under,42.8868,Winter,Light,15
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Under,57.18240000000001,Winter,Light,20
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Under,71.47800000000001,Winter,Light,25
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Under,85.7736,Winter,Light,30
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Under,100.06920000000001,Winter,Light,35
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Under,114.36480000000002,Winter,Light,40
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Under,128.6604,Winter,Light,45
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Under,142.95600000000002,Winter,Light,50
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Under,157.25160000000002,Winter,Light,55
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Under,171.5472,Winter,Light,60
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Under,185.84280000000004,Winter,Light,65
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Under,200.13840000000002,Winter,Light,70
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Under,214.43400000000003,Winter,Light,75
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Under,228.72960000000003,Winter,Light,80
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Under,243.0252,Winter,Light,85
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Under,257.3208,Winter,Light,90
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Under,271.6164,Winter,Light,95
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Under,285.91200000000003,Winter,Light,100
user6,Tata Nexon EV Long Range,40.5,400,Aggressive,Hilly,Eco,Under,13.580820000000003,Winter,Moderate,5
